image_name,detection_score,label,xmin,ymin,xmax,ymax
ama_2024-06-14_21_50_03_extra.jpg,0.262294203042984,not_moth,2342,2160,2469,2267
ama_2024-06-14_21_50_03_extra.jpg,0.2251103371381759,not_moth,8109,5743,8300,5857
ama_2024-06-14_22_00_03.jpg,0.6583135724067688,not_moth,3933,2,4121,338
ama_2024-06-14_22_00_03.jpg,0.6127987504005432,not_moth,1739,3957,2057,4096
ama_2024-06-14_22_00_03.jpg,0.4596306085586548,not_moth,4056,3674,4239,3857
ama_2024-06-14_22_00_03.jpg,0.273001104593277,not_moth,4186,3877,4324,4051
ama_2024-06-14_22_00_03.jpg,0.2700670659542084,not_moth,1864,3750,1916,3841
ama_2024-06-14_22_00_03.jpg,0.2411959022283554,not_moth,2,5673,524,6253
ama_2024-06-14_22_00_03.jpg,0.2102825045585632,not_moth,4050,3674,4332,4050
ama_2024-06-14_22_10_04_extra.jpg,0.7384519577026367,not_moth,6792,4819,7208,5330
ama_2024-06-14_22_10_04_extra.jpg,0.6662641167640686,not_moth,1738,3949,2066,4095
ama_2024-06-14_22_10_04_extra.jpg,0.6546910405158997,not_moth,1,4414,198,4971
ama_2024-06-14_22_10_04_extra.jpg,0.5019245743751526,moth,3820,5726,4167,5975
ama_2024-06-14_22_10_04_extra.jpg,0.3298613429069519,moth,1,5672,524,6266
ama_2024-06-14_22_10_04_extra.jpg,0.2086356431245803,not_moth,8423,5722,9145,6933
ama_2024-06-14_22_10_04_extra.jpg,0.2031727582216262,not_moth,3534,5787,3624,5906
ama_2024-06-14_22_20_03_extra.jpg,0.7367125153541565,not_moth,36,4436,576,4715
ama_2024-06-14_22_20_03_extra.jpg,0.6789253354072571,not_moth,1879,5263,2068,5631
ama_2024-06-14_22_20_03_extra.jpg,0.2323629111051559,moth,8935,4270,9146,4514
ama_2024-06-14_22_20_03_extra.jpg,0.2292066067457199,moth,2,5670,523,6234
ama_2024-06-14_22_20_03_extra.jpg,0.219511404633522,not_moth,3187,6077,3345,6209
ama_2024-06-14_22_20_03_extra.jpg,0.2122440487146377,moth,3975,349,4138,595
ama_2024-06-14_22_20_03_extra.jpg,0.2005863934755325,moth,2,5667,523,6492
ama_2024-06-14_22_30_03.jpg,0.3398256301879883,not_moth,1152,5532,1376,5997
ama_2024-06-14_22_30_03.jpg,0.3233226537704468,not_moth,5172,21,5325,144
ama_2024-06-14_22_30_03.jpg,0.2907964289188385,not_moth,8432,5729,9142,6927
ama_2024-06-14_22_30_03.jpg,0.2861296534538269,moth,3,5673,515,6243
ama_2024-06-14_22_30_03.jpg,0.2642365097999573,moth,2,5671,516,6526
ama_2024-06-14_22_30_03.jpg,0.2619282603263855,not_moth,1192,5537,1323,5923
ama_2024-06-14_22_30_03.jpg,0.2613376379013061,not_moth,1864,6210,2021,6381
ama_2024-06-14_22_30_03.jpg,0.2461658716201782,not_moth,8434,5730,9138,6477
ama_2024-06-14_22_30_03.jpg,0.2446881830692291,moth,12,5644,9137,6930
ama_2024-06-14_22_30_03.jpg,0.2432129681110382,not_moth,1133,5287,1481,6015
ama_2024-06-14_22_40_03_extra.jpg,0.6914572715759277,not_moth,4154,2868,4369,3325
ama_2024-06-14_22_40_03_extra.jpg,0.5169812440872192,moth,2473,5035,2750,5334
ama_2024-06-14_22_40_03_extra.jpg,0.4742266833782196,moth,7991,75,8207,294
ama_2024-06-14_22_40_03_extra.jpg,0.4494045972824096,moth,6886,3993,7140,4274
ama_2024-06-14_22_40_03_extra.jpg,0.4174316823482513,moth,7090,2226,7214,2440
ama_2024-06-14_22_40_03_extra.jpg,0.3713591396808624,not_moth,4579,3384,4680,3497
ama_2024-06-14_22_40_03_extra.jpg,0.3391993939876556,not_moth,5566,3069,5639,3204
ama_2024-06-14_22_40_03_extra.jpg,0.310638964176178,moth,4956,1410,5020,1536
ama_2024-06-14_22_40_03_extra.jpg,0.2959887981414795,moth,3835,3126,3905,3238
ama_2024-06-14_22_40_03_extra.jpg,0.2599364817142486,not_moth,3715,4123,3817,4191
ama_2024-06-14_22_40_03_extra.jpg,0.2280065417289734,not_moth,4176,3960,4272,4036
ama_2024-06-14_22_40_03_extra.jpg,0.2230738401412964,not_moth,2677,1897,2742,2014
ama_2024-06-14_22_40_03_extra.jpg,0.2188299000263214,not_moth,4963,6630,5066,6844
ama_2024-06-14_22_50_03_extra.jpg,0.7137718796730042,not_moth,4188,2866,4367,3326
ama_2024-06-14_22_50_03_extra.jpg,0.6984404921531677,not_moth,103,1708,344,2234
ama_2024-06-14_22_50_03_extra.jpg,0.5558192729949951,not_moth,1929,5627,2325,5890
ama_2024-06-14_22_50_03_extra.jpg,0.4799498617649078,moth,7097,2215,7218,2432
ama_2024-06-14_22_50_03_extra.jpg,0.4276514947414398,moth,708,2491,833,2730
ama_2024-06-14_22_50_03_extra.jpg,0.2308643162250518,not_moth,2565,4906,2640,5023
ama_2024-06-14_22_50_03_extra.jpg,0.2065868377685547,not_moth,3413,4808,3509,4899
ama_2024-06-14_22_50_03_extra.jpg,0.2007454484701156,moth,1983,4328,2076,4430
ama_2024-06-14_23_00_03.jpg,0.6985366940498352,not_moth,4205,2296,4441,2740
ama_2024-06-14_23_00_03.jpg,0.6660757064819336,not_moth,129,1706,345,2232
ama_2024-06-14_23_00_03.jpg,0.5748518109321594,not_moth,6381,4391,6784,4797
ama_2024-06-14_23_00_03.jpg,0.5366659164428711,moth,3098,277,3222,500
ama_2024-06-14_23_00_03.jpg,0.5350062251091003,not_moth,156,3221,427,3469
ama_2024-06-14_23_00_03.jpg,0.488148033618927,not_moth,5603,3202,5743,3386
ama_2024-06-14_23_00_03.jpg,0.442634642124176,not_moth,2998,2808,3251,3108
ama_2024-06-14_23_00_03.jpg,0.317211389541626,not_moth,1860,1339,1937,1450
ama_2024-06-14_23_00_03.jpg,0.3010171055793762,not_moth,2447,2269,2520,2391
ama_2024-06-14_23_00_03.jpg,0.2797397971153259,not_moth,4290,5017,4371,5147
ama_2024-06-14_23_00_03.jpg,0.2526617050170898,not_moth,2813,2798,3377,3329
ama_2024-06-14_23_00_03.jpg,0.2456446588039398,not_moth,2824,4883,2908,5012
ama_2024-06-14_23_00_03.jpg,0.2403576821088791,not_moth,2975,2807,3360,3328
ama_2024-06-14_23_00_03.jpg,0.230666771531105,not_moth,5220,4757,5308,4864
ama_2024-06-14_23_00_03.jpg,0.2229011803865432,not_moth,5767,6102,5933,6261
ama_2024-06-14_23_00_03.jpg,0.2187576591968536,moth,5931,705,6023,806
ama_2024-06-14_23_00_03.jpg,0.2176748216152191,not_moth,1,5666,533,6258
ama_2024-06-14_23_00_03.jpg,0.2001883238554,not_moth,4796,5469,4877,5625
ama_2024-06-14_23_10_03_extra.jpg,0.7228813171386719,not_moth,1134,3896,1593,4373
ama_2024-06-14_23_10_03_extra.jpg,0.7220439314842224,not_moth,4204,2295,4441,2741
ama_2024-06-14_23_10_03_extra.jpg,0.6717461943626404,not_moth,135,714,619,1314
ama_2024-06-14_23_10_03_extra.jpg,0.6320847868919373,not_moth,180,1576,407,2075
ama_2024-06-14_23_10_03_extra.jpg,0.614158570766449,not_moth,2992,2698,3231,2996
ama_2024-06-14_23_10_03_extra.jpg,0.3146120607852936,not_moth,1645,1691,1755,1798
ama_2024-06-14_23_10_03_extra.jpg,0.3107386827468872,moth,3928,5456,4042,5665
ama_2024-06-14_23_10_03_extra.jpg,0.2590691745281219,not_moth,4577,1842,4668,1943
ama_2024-06-14_23_10_03_extra.jpg,0.2338993400335312,not_moth,2,5666,536,6239
ama_2024-06-14_23_10_03_extra.jpg,0.2147261351346969,not_moth,3815,5712,3922,5845
ama_2024-06-14_23_10_03_extra.jpg,0.2069949209690094,not_moth,3341,4322,3415,4434
ama_2024-06-14_23_20_03_extra.jpg,0.6621530652046204,not_moth,3072,4714,3379,5080
ama_2024-06-14_23_20_03_extra.jpg,0.6366657018661499,not_moth,5823,5449,6092,5947
ama_2024-06-14_23_20_03_extra.jpg,0.6297926902770996,not_moth,2360,5138,2885,5410
ama_2024-06-14_23_20_03_extra.jpg,0.6271263360977173,not_moth,6975,4747,7357,5109
ama_2024-06-14_23_20_03_extra.jpg,0.6078401207923889,not_moth,7128,6330,7635,6883
ama_2024-06-14_23_20_03_extra.jpg,0.5872600674629211,moth,163,1584,420,2072
ama_2024-06-14_23_20_03_extra.jpg,0.5864376425743103,not_moth,3937,2589,4373,3010
ama_2024-06-14_23_20_03_extra.jpg,0.5750923156738281,not_moth,4230,2279,4435,2727
ama_2024-06-14_23_20_03_extra.jpg,0.5585671663284302,not_moth,3220,641,3342,981
ama_2024-06-14_23_20_03_extra.jpg,0.5344097018241882,not_moth,1176,737,1373,1010
ama_2024-06-14_23_20_03_extra.jpg,0.2719294726848602,moth,4377,4701,4509,4874
ama_2024-06-14_23_20_03_extra.jpg,0.255103200674057,not_moth,5163,4290,5353,4515
ama_2024-06-14_23_20_03_extra.jpg,0.2389021962881088,not_moth,2195,4585,2269,4716
ama_2024-06-14_23_20_03_extra.jpg,0.2380594611167907,not_moth,1733,3693,1824,3811
ama_2024-06-14_23_20_03_extra.jpg,0.2367597669363021,not_moth,2487,3809,2589,3918
ama_2024-06-14_23_20_03_extra.jpg,0.2343523800373077,not_moth,2470,4633,2529,4766
ama_2024-06-14_23_20_03_extra.jpg,0.2277809828519821,not_moth,2882,2839,2982,2944
ama_2024-06-14_23_20_03_extra.jpg,0.2129038125276565,not_moth,5574,0,5650,95
ama_2024-06-14_23_20_03_extra.jpg,0.2027997225522995,not_moth,6656,5295,6751,5430
ama_2024-06-14_23_20_03_extra.jpg,0.2024143636226654,not_moth,3062,636,3138,758
ama_2024-06-14_23_30_03.jpg,0.6680341958999634,not_moth,7407,1188,7695,1689
ama_2024-06-14_23_30_03.jpg,0.6657878756523132,not_moth,7239,787,7436,1278
ama_2024-06-14_23_30_03.jpg,0.6543705463409424,not_moth,182,3159,598,3554
ama_2024-06-14_23_30_03.jpg,0.6495602130889893,not_moth,4234,2293,4433,2735
ama_2024-06-14_23_30_03.jpg,0.6121866106987,moth,169,1577,405,2066
ama_2024-06-14_23_30_03.jpg,0.6044040322303772,not_moth,3201,739,3363,1094
ama_2024-06-14_23_30_03.jpg,0.5578756928443909,moth,436,1116,999,1502
ama_2024-06-14_23_30_03.jpg,0.5528761744499207,not_moth,1650,4578,2256,5083
ama_2024-06-14_23_30_03.jpg,0.2871882319450378,not_moth,2793,2364,2876,2516
ama_2024-06-14_23_30_03.jpg,0.2764624655246734,not_moth,5647,5477,5737,5713
ama_2024-06-14_23_30_03.jpg,0.2648577094078064,not_moth,1,5671,527,6246
ama_2024-06-14_23_30_03.jpg,0.2398614436388015,not_moth,5642,5392,5760,5714
ama_2024-06-14_23_30_03.jpg,0.2365549355745315,moth,4474,4565,4585,4738
ama_2024-06-14_23_30_03.jpg,0.228372573852539,moth,2997,6468,3088,6644
ama_2024-06-14_23_30_03.jpg,0.2036501318216323,moth,3187,2914,3271,3025
ama_2024-06-14_23_40_04_extra.jpg,0.6975620985031128,not_moth,6426,2578,6669,3088
ama_2024-06-14_23_40_04_extra.jpg,0.6696463823318481,not_moth,4183,2275,4446,2693
ama_2024-06-14_23_40_04_extra.jpg,0.6471738815307617,not_moth,7251,783,7436,1278
ama_2024-06-14_23_40_04_extra.jpg,0.6414283514022827,not_moth,7410,1202,7687,1694
ama_2024-06-14_23_40_04_extra.jpg,0.6321942210197449,not_moth,5463,1015,5670,1315
ama_2024-06-14_23_40_04_extra.jpg,0.4968485534191131,not_moth,3052,2931,3328,3475
ama_2024-06-14_23_40_04_extra.jpg,0.3095602691173553,not_moth,6298,5461,6461,5662
ama_2024-06-14_23_40_04_extra.jpg,0.3046307265758514,not_moth,4247,2774,5048,3091
ama_2024-06-14_23_40_04_extra.jpg,0.2907598614692688,not_moth,2871,2928,3334,3475
ama_2024-06-14_23_40_04_extra.jpg,0.2790492177009582,not_moth,4471,2775,5043,3080
ama_2024-06-14_23_40_04_extra.jpg,0.2727283537387848,not_moth,4363,0,4479,99
ama_2024-06-14_23_40_04_extra.jpg,0.2625961005687713,not_moth,3769,857,3842,978
ama_2024-06-14_23_40_04_extra.jpg,0.2134689837694168,moth,8487,3347,9142,3771
ama_2024-06-14_23_40_04_extra.jpg,0.2019459009170532,moth,4380,4476,4505,4649
ama_2024-06-14_23_50_03_extra.jpg,0.7091281414031982,not_moth,6421,2562,6657,3071
ama_2024-06-14_23_50_03_extra.jpg,0.6952354311943054,not_moth,951,352,1198,896
ama_2024-06-14_23_50_03_extra.jpg,0.6935886144638062,not_moth,4244,2246,4430,2690
ama_2024-06-14_23_50_03_extra.jpg,0.683661162853241,not_moth,7377,1201,7696,1680
ama_2024-06-14_23_50_03_extra.jpg,0.6816555857658386,not_moth,3051,2931,3323,3474
ama_2024-06-14_23_50_03_extra.jpg,0.6708915829658508,not_moth,7248,783,7435,1278
ama_2024-06-14_23_50_03_extra.jpg,0.5470098853111267,moth,4971,2157,5099,2379
ama_2024-06-14_23_50_03_extra.jpg,0.2739994823932647,not_moth,3597,1356,3670,1475
ama_2024-06-14_23_50_03_extra.jpg,0.2574317753314972,not_moth,2484,1385,2582,1488
ama_2024-06-14_23_50_03_extra.jpg,0.2312964498996734,not_moth,5984,5335,6073,5453
ama_2024-06-14_23_50_03_extra.jpg,0.2285317182540893,not_moth,5099,276,5174,401
ama_2024-06-14_23_50_03_extra.jpg,0.2256287932395935,not_moth,6198,5717,6289,5820
ama_2024-06-14_23_50_03_extra.jpg,0.2217597514390945,not_moth,7138,5190,7221,5335
ama_2024-06-14_23_50_03_extra.jpg,0.2213715612888336,not_moth,6233,5311,6330,5400
ama_2024-06-14_23_50_03_extra.jpg,0.200332909822464,not_moth,4370,455,4465,533
ama_2024-06-14_23_58_03.jpg,0.684680163860321,not_moth,6403,2626,6662,3141
ama_2024-06-14_23_58_03.jpg,0.6777492761611938,not_moth,4244,2247,4429,2690
ama_2024-06-14_23_58_03.jpg,0.6483094096183777,not_moth,3,2037,421,2410
ama_2024-06-14_23_58_03.jpg,0.6438754200935364,not_moth,7372,1213,7696,1684
ama_2024-06-14_23_58_03.jpg,0.6229825019836426,not_moth,817,215,1234,611
ama_2024-06-14_23_58_03.jpg,0.5744966268539429,not_moth,8700,4337,9138,4599
ama_2024-06-14_23_58_03.jpg,0.4809350669384002,not_moth,2940,2927,3335,3472
ama_2024-06-14_23_58_03.jpg,0.3818498253822326,not_moth,3050,2930,3327,3470
ama_2024-06-14_23_58_03.jpg,0.3793886005878448,moth,7124,1302,7245,1505
ama_2024-06-14_23_58_03.jpg,0.319405049085617,moth,8421,5724,9144,6408
ama_2024-06-14_23_58_03.jpg,0.2628762722015381,not_moth,1,5667,537,6250
ama_2024-06-14_23_58_03.jpg,0.2577353417873382,not_moth,2927,1977,3022,2066
ama_2024-06-14_23_58_03.jpg,0.2419117093086242,moth,980,2208,1094,2297
ama_2024-06-14_23_58_03.jpg,0.2400741130113601,not_moth,2389,2005,2493,2093
ama_2024-06-14_23_58_03.jpg,0.2397168427705764,not_moth,3661,2618,3724,2745
ama_2024-06-14_23_58_03.jpg,0.2369766682386398,not_moth,8418,5723,9146,6928
ama_2024-06-14_23_58_03.jpg,0.2358065545558929,not_moth,3063,2298,3145,2407
ama_2024-06-14_23_58_03.jpg,0.2314887046813964,not_moth,2023,3035,2094,3156
ama_2024-06-14_23_58_03.jpg,0.2290063053369522,not_moth,1618,2920,1683,3039
ama_2024-06-14_23_58_03.jpg,0.2266645431518554,not_moth,6928,1540,7008,1655
ama_2024-06-14_23_58_03.jpg,0.2217544764280319,not_moth,3531,1079,3613,1186
ama_2024-06-14_23_58_03.jpg,0.2070288211107254,not_moth,6609,3324,6693,3453
ama_2024-06-14_23_58_03.jpg,0.204650267958641,not_moth,5014,3239,5126,3327
ama_2024-06-17_21_00_03.jpg,0.3482664227485657,not_moth,18,5721,9132,6922
ama_2024-06-17_21_00_03.jpg,0.3207094669342041,not_moth,4,5667,535,6235
ama_2024-06-17_21_00_03.jpg,0.2170342952013015,not_moth,8417,5716,9139,6919
ama_2024-06-17_21_00_03.jpg,0.216879203915596,moth,2,5663,538,6542
ama_2024-06-17_21_00_03.jpg,0.2166156619787216,not_moth,2755,5102,5620,5576
ama_2024-06-17_21_10_03_extra.jpg,0.7912411093711853,not_moth,4811,2890,5215,3293
ama_2024-06-17_21_10_03_extra.jpg,0.5291383266448975,not_moth,4590,4186,4818,4500
ama_2024-06-17_21_10_03_extra.jpg,0.3195076882839203,moth,7065,3002,7268,3288
ama_2024-06-17_21_20_04_extra.jpg,0.8074419498443604,not_moth,4811,2848,5165,3299
ama_2024-06-17_21_30_03.jpg,0.3349225521087646,not_moth,19,5721,9133,6922
ama_2024-06-17_21_30_03.jpg,0.3078709244728088,not_moth,4,5666,540,6240
ama_2024-06-17_21_30_03.jpg,0.2206503599882125,not_moth,8419,5714,9141,6916
ama_2024-06-17_21_30_03.jpg,0.2100859135389328,moth,6,5665,652,6308
ama_2024-06-17_21_30_03.jpg,0.2079162448644638,not_moth,8421,5714,9135,6507
ama_2024-06-17_21_30_03.jpg,0.2057767957448959,not_moth,2756,5102,5618,5574
ama_2024-06-17_21_40_03_extra.jpg,0.7025670409202576,not_moth,6382,5176,6941,5579
ama_2024-06-17_21_40_03_extra.jpg,0.5908085107803345,not_moth,4434,1158,4554,1334
ama_2024-06-17_21_40_03_extra.jpg,0.4518623650074005,not_moth,4629,6383,4901,6626
ama_2024-06-17_21_40_03_extra.jpg,0.4143215715885162,not_moth,2928,4070,3059,4217
ama_2024-06-17_21_40_03_extra.jpg,0.3618333339691162,not_moth,4626,6383,4951,6759
ama_2024-06-17_21_40_03_extra.jpg,0.3437033295631408,not_moth,2449,4833,2609,5041
ama_2024-06-17_21_40_03_extra.jpg,0.2220319509506225,not_moth,3090,6064,3254,6188
ama_2024-06-17_21_40_03_extra.jpg,0.2113432139158249,not_moth,4427,6195,4672,6278
ama_2024-06-17_21_40_03_extra.jpg,0.2055699080228805,not_moth,2,5666,536,6241
ama_2024-06-17_21_50_03_extra.jpg,0.4220873415470123,not_moth,2361,5994,2619,6210
ama_2024-06-17_21_50_03_extra.jpg,0.2968421876430511,moth,8416,2341,8521,2434
ama_2024-06-17_21_50_03_extra.jpg,0.2738895118236542,not_moth,3,5668,534,6234
ama_2024-06-17_21_50_03_extra.jpg,0.2691182196140289,not_moth,17,5707,9134,6922
ama_2024-06-17_21_50_03_extra.jpg,0.2371455430984497,not_moth,3431,611,3489,687
ama_2024-06-17_21_50_03_extra.jpg,0.2180951088666916,not_moth,8421,5714,9140,6920
ama_2024-06-17_22_00_03.jpg,0.7709769606590271,moth,4855,1440,5298,1749
ama_2024-06-17_22_00_03.jpg,0.5461689829826355,not_moth,3659,6055,3968,6233
ama_2024-06-17_22_00_03.jpg,0.267045259475708,not_moth,5913,6046,6098,6193
ama_2024-06-17_22_00_03.jpg,0.2410165518522262,not_moth,2870,3222,2986,3348
ama_2024-06-17_22_00_03.jpg,0.2250561565160751,moth,522,5740,1073,5995
ama_2024-06-17_22_00_03.jpg,0.2153842151165008,moth,515,5734,1075,6179
ama_2024-06-17_22_00_03.jpg,0.214754581451416,not_moth,4425,6197,4677,6283
ama_2024-06-17_22_10_03_extra.jpg,0.7650918960571289,not_moth,789,340,1011,847
ama_2024-06-17_22_10_03_extra.jpg,0.7429520487785339,moth,6535,5378,7020,5685
ama_2024-06-17_22_20_03_extra.jpg,0.7693305015563965,not_moth,3127,1548,3529,2002
ama_2024-06-17_22_20_03_extra.jpg,0.7365990877151489,moth,4736,1984,5020,2371
ama_2024-06-17_22_20_03_extra.jpg,0.2192314714193344,not_moth,1,5668,534,6251
ama_2024-06-17_22_30_03.jpg,0.7592355012893677,not_moth,3127,1566,3532,2006
ama_2024-06-17_22_30_03.jpg,0.6262484788894653,moth,6627,4090,6908,4368
ama_2024-06-17_22_30_03.jpg,0.460937350988388,not_moth,1883,5980,2347,6443
ama_2024-06-17_22_30_03.jpg,0.3515251874923706,not_moth,1882,5978,2640,6444
ama_2024-06-17_22_30_03.jpg,0.2923627495765686,not_moth,5796,4665,5917,4806
ama_2024-06-17_22_30_03.jpg,0.2495917230844497,not_moth,1,5665,541,6265
ama_2024-06-17_22_30_03.jpg,0.2417917549610138,not_moth,2339,6088,2647,6286
ama_2024-06-17_22_40_04_extra.jpg,0.7731758952140808,not_moth,3130,1565,3527,2005
ama_2024-06-17_22_40_04_extra.jpg,0.7356639504432678,not_moth,3902,4567,4331,4895
ama_2024-06-17_22_40_04_extra.jpg,0.4644030034542084,moth,2816,5434,3105,5672
ama_2024-06-17_22_40_04_extra.jpg,0.2640963792800903,not_moth,5800,4667,5918,4809
ama_2024-06-17_22_40_04_extra.jpg,0.2097339928150177,not_moth,1,5668,536,6254
ama_2024-06-17_22_40_04_extra.jpg,0.206760287284851,not_moth,7184,4218,7317,4334
ama_2024-06-17_22_50_04_extra.jpg,0.7512068152427673,not_moth,3122,1560,3519,2004
ama_2024-06-17_22_50_04_extra.jpg,0.5208020210266113,not_moth,4284,6027,4593,6191
ama_2024-06-17_22_50_04_extra.jpg,0.4187158942222595,not_moth,4275,5865,4572,5973
ama_2024-06-17_22_50_04_extra.jpg,0.4121885001659393,moth,517,5852,916,6039
ama_2024-06-17_22_50_04_extra.jpg,0.3726966977119446,not_moth,5786,4711,5884,4858
ama_2024-06-17_22_50_04_extra.jpg,0.3684781789779663,not_moth,7185,4208,7360,4330
ama_2024-06-17_22_50_04_extra.jpg,0.3619221150875091,not_moth,1962,5858,2203,5983
ama_2024-06-17_22_50_04_extra.jpg,0.2629967033863067,moth,6531,6028,6727,6140
ama_2024-06-17_22_50_04_extra.jpg,0.2584820389747619,not_moth,4724,5428,4826,5571
ama_2024-06-17_22_50_04_extra.jpg,0.25218066573143,not_moth,7161,6030,7522,6243
ama_2024-06-17_22_50_04_extra.jpg,0.237496867775917,not_moth,6527,6029,6773,6237
ama_2024-06-17_22_50_04_extra.jpg,0.2236665785312652,moth,7184,6031,7499,6133
ama_2024-06-17_22_50_04_extra.jpg,0.20856973528862,moth,3,5668,917,6246
ama_2024-06-17_22_50_04_extra.jpg,0.2077561765909195,not_moth,4265,5865,4600,6196
ama_2024-06-17_23_00_04.jpg,0.7149543762207031,not_moth,3126,1570,3527,2003
ama_2024-06-17_23_00_04.jpg,0.6148027777671814,not_moth,1221,4224,1631,4601
ama_2024-06-17_23_00_04.jpg,0.5927740335464478,not_moth,6951,5005,7118,5337
ama_2024-06-17_23_00_04.jpg,0.5844763517379761,moth,2969,3118,3679,3601
ama_2024-06-17_23_00_04.jpg,0.5579220056533813,moth,1187,3977,1447,4264
ama_2024-06-17_23_00_04.jpg,0.5096451640129089,moth,30,894,797,1299
ama_2024-06-17_23_00_04.jpg,0.503670871257782,not_moth,6123,4748,6268,4897
ama_2024-06-17_23_00_04.jpg,0.4706034362316131,not_moth,5690,6046,5991,6205
ama_2024-06-17_23_00_04.jpg,0.4608827531337738,not_moth,5780,4716,5898,4851
ama_2024-06-17_23_00_04.jpg,0.4186528325080871,moth,4746,6038,4942,6159
ama_2024-06-17_23_00_04.jpg,0.3593439161777496,not_moth,4473,4300,4572,4437
ama_2024-06-17_23_00_04.jpg,0.3352450132369995,not_moth,3474,6063,3767,6193
ama_2024-06-17_23_00_04.jpg,0.3303221762180328,not_moth,2061,6751,2203,6833
ama_2024-06-17_23_00_04.jpg,0.3276852369308471,moth,4377,6187,4668,6272
ama_2024-06-17_23_00_04.jpg,0.3252643644809723,not_moth,1474,1216,1608,1311
ama_2024-06-17_23_00_04.jpg,0.3094242215156555,not_moth,2592,6181,2738,6285
ama_2024-06-17_23_00_04.jpg,0.2861678898334503,moth,2891,6820,3015,6908
ama_2024-06-17_23_00_04.jpg,0.2602420151233673,not_moth,2322,6111,2448,6188
ama_2024-06-17_23_00_04.jpg,0.2568731307983398,not_moth,2,5663,544,6251
ama_2024-06-17_23_10_03_extra.jpg,0.730617880821228,not_moth,3130,1580,3525,2004
ama_2024-06-17_23_10_03_extra.jpg,0.6779159307479858,not_moth,3373,3928,3579,4237
ama_2024-06-17_23_10_03_extra.jpg,0.5039314031600952,not_moth,3008,6075,3323,6225
ama_2024-06-17_23_10_03_extra.jpg,0.4383479058742523,not_moth,6087,5492,6216,5623
ama_2024-06-17_23_10_03_extra.jpg,0.4219014644622803,moth,28,889,783,1303
ama_2024-06-17_23_10_03_extra.jpg,0.4005593657493591,not_moth,4087,6043,4215,6237
ama_2024-06-17_23_10_03_extra.jpg,0.3961129486560821,moth,4359,6054,4544,6151
ama_2024-06-17_23_10_03_extra.jpg,0.3796952068805694,not_moth,6641,5121,6789,5230
ama_2024-06-17_23_10_03_extra.jpg,0.2986354529857635,moth,22,719,785,1304
ama_2024-06-17_23_10_03_extra.jpg,0.2895183265209198,not_moth,2620,6174,2748,6275
ama_2024-06-17_23_10_03_extra.jpg,0.2775372862815857,not_moth,2853,4740,2963,4820
ama_2024-06-17_23_10_03_extra.jpg,0.2734080255031585,not_moth,6215,6023,6325,6112
ama_2024-06-17_23_10_03_extra.jpg,0.2387274354696273,not_moth,2343,3676,2440,3756
ama_2024-06-17_23_10_03_extra.jpg,0.2386520504951477,not_moth,4413,6188,4675,6270
ama_2024-06-17_23_10_03_extra.jpg,0.2319152951240539,not_moth,7240,6027,7359,6180
ama_2024-06-17_23_10_03_extra.jpg,0.219527468085289,not_moth,7219,6026,7401,6235
